token,label
Ram,N
:,PUNC
Screen,N
Presence,N
kummesindi,N
",",PUNC
Dialogues,N
ba,X
cheppadu,X
.,PUNC
,
@RamCharanFann,X
@alwaysBVR,X
nenu,N
vac,N
we,PRON
came,V
all,DET
the,DET
way,N
just,ADV
to,ADP
meet,V
you,PRON
guys,N
pls,V
contact,V
9505128888,PUNC
if,ADP
u,PRON
want,V
take,V
a,DET
picture,N
!!,PUNC
Cheers,PART
thanks,N
,
@IYamunai,X
hmm,PART
.,PUNC
I,PRON
love,V
Malick,N
.,PUNC
Aana,N
TO,ADP
THE,DET
WONDER,N
le,X
enaku,X
naaku,X
thalliduchu,X
.,PUNC
@nithyakanni,X
@pasanvi1986,X
,
@sainikudu,X
@urstrulyMahesh,X
superb,ADJ
asalu,N
..,PUNC
aa,DET
fight,N
kosam,X
chala,PUNC
dabbu,N
petti,V
...,PUNC
160,PUNC
motion,ADJ
cameras,N
import,V
chesi,V
..,PUNC
30+days,N
shoot,N
chesaru,V
,
"""",PUNC
Mahesh,N
medha,N
Yedavadam,N
lo,N
competition,N
pedthey,ADV
Mega,ADJ
",",PUNC
N,CONJ
batch,N
&,PUNC
puppy,N
fans,N
ki,N
tie,N
padela,N
vundhi,X
ga,N
",",PUNC
yevadu,PRON
taggatledhu,N
asalu,N
"""",PUNC
,
Idhi,N
industry,N
hit,V
avakapovachu,N
..,PUNC
50,PUNC
",",PUNC
60Cr,N
lu,N
cheyakapovacchu,N
..,PUNC
But,CONJ
it,PRON
will,V
remain,V
strong,ADJ
in,ADP
the,DET
hearts,N
of,ADP
everyone,N
!,PUNC
:),PUNC
"""",PUNC
,
Admin,N
gaaru,N
carry,V
on,ADP
,
"""",PUNC
@ViswaTweetz,X
@satyavolupavan,X
@ncbn,X
s,X
""",""",PUNC
officially,ADV
project,N
started,V
today,N
...,PUNC
But,CONJ
eppudu,X
complete,ADJ
avtundo,X
telidu,X
"""",PUNC
,
Prabhas,N
own,ADJ
talent,N
tho,ADP
vochadu,X
industry,N
ki,X
He,PRON
is,V
real,ADJ
hero,N
...,PUNC
JAI,N
(,PUNC
BAAHUBALI,N
),PUNC
,
@SSG_SPEAKS,X
@jana9999,X
@kaNTRimanu,X
@Divyanka241,X
ee,X
bala,X
panz,X
ki,N
love,V
ki,N
bf,N
ki,N
diff,N
telidu,N
ga,N
,
Enakku,X
Innoru,N
Per,N
Irukku,X
(,PUNC
a,DET
),PUNC
Naaku,X
Inko,X
Perundhi,X
motion,N
poster,N
by,ADP
next,ADJ
week,N
Great,ADJ
times,N
ahead,ADV
for,ADP
@gvprakash,X
fans,N
...,PUNC
,
@bkrsatish,X
#SardaarGabbarSingh,X
Audio,N
Eppudu,X
bro,N
?,PUNC
,
@priyamucharla,X
thiskovalo,PART
telidu,V
vado,N
telidu,N
,
Building,N
pai,X
nundi,X
dooke,V
Dhairyam,X
ela,X
vasthado,X
asalu,X
...,PUNC
Another,DET
software,N
engineer,N
suicide,N
,
Admin,N
....,PUNC
Don't,V
forget,V
that,ADP
the,DET
man,N
behind,ADP
Success,N
of,ADP
ur,PRON
god,N
PK,N
was,V
Ramana,N
Gogula,N
....,PUNC
Thammudu,N
and,CONJ
Badri,N
ki,ADP
Music,N
and,CONJ
BG,N
score,N
.....,PUNC
Tarvata,V
mee,PRON
vaadu,V
direction,N
chesinappudu,V
kooda,ADP
Ramana,N
ne,ADP
Music,N
ichadu,V
.....,PUNC
Far,ADV
better,ADJ
than,ADP
many,ADJ
copy,N
cats,N
....,PUNC
Nuv,PRON
Lite,N
teesko,V
....,PUNC
,
#Chakravakam,X
Part,N
3,PUNC
Release,N
Eppudu,N
,
#ASKLOLPAGEOFTOLLYWOOD,X
Why,ADV
Kattappa,N
Killed,V
Bahubali,N
,
"""",PUNC
Hello,PART
e,N
movie,N
lo,ADP
oka,PART
heroine,N
unattu,V
undhiga,X
,
@dilittantee,X
Ee,X
range,N
acting,V
asalu,X
how,ADV
..,PUNC
hooww,ADV
??,PUNC
@books_thief,X
,
Y,ADV
Kattappa,N
Killed,V
Baahubali,N
#Troll,X
Tollywood,N
.,PUNC
,
@Ak_,X
Asalu,X
make,V
sure,ADJ
it's,PRON
on,ADP
http://,X
Soundcloud.com/uglyniggaz,X
,
and,CONJ
mahesh,N
fans,N
were,V
like,ADP
ma,DET
anna,N
first,ADJ
look,N
release,N
date,N
chusi,N
SSR,N
postponed,V
:P,INTJ
ipudu,N
first,ADJ
look,N
leak,V
aindi,V
em,PRON
antaraaa,X
:D,INTJ
,
@uRstruLymaNohaR,X
disturb,V
ayyav,X
ani,X
..,PUNC
I,PRON
happies,V
:p,INTJ
so,ADP
dat,DET
reaction,N
..,PUNC
telikapovataniki,X
emundi,X
asalu,X
..,PUNC
nuvvu,X
ne,X
oa,X
:p,INTJ
,
Womens,N
day,N
eppudu,N
?,PUNC
,
Kewww,N
asalu,N
https://,X
twitter.com/Vizagpowerstar,X
/status/708660070553354240,N
,
E,N
so,ADP
called,V
sudden,ADJ
bravery,N
hero,N
Kanhaiya,X
after,ADP
release,N
speech,N
edaina,X
vunte,X
konchem,X
naaku,X
share,V
cheyandi,X
...,PUNC
TIA,N
,
@chowdaryforu,X
may,V
be,V
not,ADV
in,ADP
this,DET
term,N
1,PUNC
.,PUNC
budget,N
allocation,N
ledu,V
2,PUNC
.,PUNC
asalu,X
ela,PRON
istharu,V
.....,PUNC
adi,PRON
cheppali,V
kada,N
..,PUNC
the,DET
process,N
,
i,PRON
think,V
ur,N
Ntr,N
fan,N
admin,N
but,CONJ
frank,ADJ
ga,DET
review,N
echav,V
....,PUNC
,
"""",PUNC
South,N
valam,N
,
20,PUNC
ticks,V
available,ADJ
..,PUNC
Cost,N
is,V
600,PUNC
.,PUNC
"""",PUNC
,
Chennai,N
flood,N
victims,N
ki,X
emaina,PUNC
donations,N
ichara,V
?,PUNC
,
Naaku,N
teleedu,N
pic.twitter.com/rjowRo15LY,X
,
@SamaVarunReddy,X
already,ADV
masala,N
movie,N
thisuthunam,V
kada,X
#Sarrainodu,X
inka,X
chalu,V
Vikram,N
Kumar,N
movie,N
best,ADJ
eppudu,PRON
tharavatha,N
masala,N
try,V
chedam,V
,
"""",PUNC
@gopi_2u,X
@tammuduabhimani,X
eppudu,X
tisaru,X
ee,X
pic,N
",",PUNC
saradi,N
lo,N
shoot,V
ainda,X
ee,X
madyana,X
?,PUNC
"""",PUNC
,
really,ADV
saying,V
movie,N
is,V
average,ADJ
nuvu,N
admin,N
inka,X
over,ADP
chestunav,N
.,PUNC
,
@IamIVK,X
superb,ADJ
Asalu,X
.,PUNC
chala,X
roju,X
la,X
tarvatha,X
SRK,N
mve,V
exciting,ADJ
ga,X
anipinchindi.mv,X
kosam,X
waiting,V
chesela,ADP
undi,X
.,PUNC
evng,N
nundi,X
chustune,X
unna,X
trailer,N
.,PUNC
,
PRESENTATION,N
DOES,V
MATTER,V
....,PUNC
,
@kalyannn_,X
emi,PRON
wait,V
bro,N
..,PUNC
vadu,PRON
eppudu,PRON
photo,N
..,PUNC
nxt,N
seen,V
pedathadu,V
emo,PRON
ani,ADP
bayamga,N
undi,V
,
Nanu,PART
odleyandi,N
swami,N
..,PUNC
_/\_,PUNC
Akada,N
na,N
situation,N
meku,N
talidu,N
..,PUNC
Intha,N
kantey,N
chepadam,N
kastam,N
,
Brahmi,N
&,PUNC
Saptagiri,N
lani,ADP
chala,ADJ
centered,V
roles,N
lo,ADP
chusaka,V
..,PUNC
valla,PRON
characters,N
yi,X
movielo,N
konchem,PUNC
takuva,N
ga,X
anpisthay,V
..,PUNC
But,CONJ
Mass,N
Raja,N
thana,PRON
timing,N
tho,ADP
comedy,N
ni,N
nadipinchesadu,V
..,PUNC
First,ADJ
half,N
anni,N
commercial,N
elements,N
tho,ADP
twist,N
tho,ADP
baaga,ADJ
teesadu,V
..,PUNC
Second,ADJ
on,ADP
par,N
konchem,PUNC
tagiddi,N
",",PUNC
but,CONJ
Bhaldev,N
sahay's,N
characterisation,N
stands,V
out,PART
on,ADP
top,N
.,PUNC
Sentiment,N
scenes,N
were,V
also,ADV
pictured,V
well,ADV
at,ADP
parts,N
in,ADP
the,DET
second,ADJ
half,N
.,PUNC
,
Nuvvu,PRON
adigina,V
Question,N
enti,PRON
asalu,N
?,PUNC
Nuvvu,PRON
ichina,V
Statement,N
enti,PRON
??,PUNC
Neekaina,N
Arthamaithundha,N
??,PUNC
https://,X
twitter.com/AndhraBoxOffic,X
e/status/705782457401012224,X
,
English,N
cinema,N
chudanodu,V
kuda,X
hollywood,N
critic,N
ayipothadu,V
eeroju,N
...,PUNC
Award,N
ochinodu,V
evado,PRON
telidu,V
..,PUNC
twitter,N
lo,ADP
oo,PART
dancelu,PART
..,PUNC
#Oscars,X
,
@lolsalaam,X
ante,X
kada,X
..,PUNC
But,CONJ
eeyana,ADV
too,ADV
funny,ADJ
..,PUNC
Asalu,X
kammam,N
lo,X
okka,PART
seat,N
gelchina,ADP
TRS,N
corporation,N
sweep,N
cheste,ADP
Congress,N
revival,N
antadu,X
comedy,N
,
@YursNani,X
Must,V
watch,V
.,PUNC
Neeku,N
Suits,N
elago,N
naaku,N
prison,N
break,V
ala,N
.,PUNC
First,X
and,CONJ
third,X
season,N
peaks,N
anthe,N
.,PUNC
Second,X
and,CONJ
fourth,X
are,V
also,ADV
good,ADJ
!,PUNC
,
"""",PUNC
@ysjagan,X
Tweet,V
1/3,PUNC
asalu,N
emindhi,X
ee,X
TDP,N
ki,N
..,PUNC
okavypu,PRON
Votuku,N
Notu,N
",",PUNC
inko,N
Vypu,N
mahilala,N
patla,N
ashabyapu,N
comments,N
",",PUNC
Okavypu,N
Land,N
scam,N
.,PUNC
"""",PUNC
,
@HakunaMatata415,X
telidu,N
naku,N
eppudu,N
chudle,N
aa,N
bet365,N
..,PUNC
Chusi,N
cheptha,N
undu,N
cheapp,ADJ
oo,PART
kaado,N
,
pixels,N
super,ADV
gaundi,ADJ
3d,N
,
@RJChaitu,X
gudd,ADJ
n8,N
chaitu,N
drivee,V
safeee,ADJ
takecare,N
.,PUNC
Awesmee,ADJ
msg,N
chaitu,N
nijanga,N
asalu,N
nuvuuu,PRON
keka,PART
.,PUNC
Happy,ADJ
weekend,N
tc,N
bubyyee,PART
,
"""",PUNC
Now,ADV
you,PRON
See,V
Me,PRON
2,PUNC
vasthundi,X
ani,X
naaku,X
ippude,X
thelisindi,X
...,PUNC
Shame,N
on,ADP
me,PRON
being,V
a,DET
huge,ADJ
fan,N
of,ADP
the,DET
1st,ADJ
part,N
...,PUNC
Thuttt,PART
....,PUNC
"""""""",PUNC
,
"""",PUNC
via,ADP
endhi,X
ra,X
asalu,X
""",""",PUNC
comedy,N
ga,X
"""",PUNC
,
Cinema,N
lo,N
Mother,N
character,N
and,CONJ
4-5,PUNC
scenes,N
thappa,V
em,PRON
ledhu,X
......,PUNC
,
Excellent,ADJ
movie,N
:-D,INTJ
,
Srimanthudu,X
shivrathri,X
spl,N
shows,V
colls,N
27L,N
full,ADJ
Run,N
colls,N
lo,X
add,V
eppudu,X
chestharu,X
ani,X
adiginaa,X
adugutharu,X
pillaa,X
fans,N
,
@Tenali_RK,X
@DeepakJonna,X
dreams,N
unlimited,ADJ
!!,PUNC
Naaku,N
enduko,X
...,PUNC
95,PUNC
back,N
stab,N
repeat,V
emo,ADJ
anipistondi,N
!!,PUNC
Jara,N
...,PUNC
choodundri,X
!!,PUNC
,
Papam,N
btech,N
ante,N
andaru,N
happy,ADJ
dayz,N
movie,N
anukuntaru,N
akkada,V
Antha,N
vundadhu,N
ani,N
evariki,N
telidu,N
sekhar,N
kammula,N
mosam,N
chesadu,N
,
Love,V
element,N
peddaga,N
ledu,V
,
@krish_marupudi,X
Emo,N
telidu,N
bro,N
..,PUNC
Confusion,N
..,PUNC
Bcci,N
official,ADJ
page,N
lo,ADP
kuda,N
no,DET
updates,N
,
@Hemp_303,X
rashford,ADV
crazy,ADJ
game,N
.,PUNC
Varela,N
good,ADJ
.,PUNC
Martial,ADJ
ni,N
stifle,V
chesaru,V
.,PUNC
Tim,N
was,V
full,ADJ
on,ADP
rash,N
asalu,N
.,PUNC
That,DET
guy,N
is,V
physically,ADV
PL,N
level,N
.,PUNC
,
@pavanstweet,X
neetho,PRON
ide,N
vachindi,V
...,PUNC
anyways,PART
ila,X
manollandari,X
ki,ADP
least/low,ADV
leda,N
asalu,N
expectations,N
lekapodame,ADV
best,ADJ
lee,N
,
"""",PUNC
Rayudu,N
ni,N
tokesaru,N
lekapothey,N
mee,PRON
star,ADJ
cricketers,N
rangelo,V
undevadu,X
..,PUNC
....,PUNC
,
Edokati,ADP
aneyali,V
aney,DET
batch,N
tappa,ADP
award,N
function,N
chudaru,V
evariki,PRON
aey,PART
award,N
oo,PART
telidu,V
aey,PART
mve,N
ki,ADP
enni,PUNC
vachayo,N
telidu,V
but,CONJ
single,ADJ
agenda,N
,
"""",PUNC
Bhayya,N
i,PRON
am,V
bigfan,N
of,ADP
ur,DET
page,N
,
24,PUNC
shows,V
idhi,N
ra,N
beating,V
ante,N
mee,PRON
pillathathvam,V
Eppudu,ADV
edusthune,V
undandi,PRON
,
Different,ADJ
attempt,N
with,ADP
dead,ADJ
slow,ADJ
narration,N
",",PUNC
,
Hey,PART
movie,N
night,N
movie,N
la,X
chuda,X
li,X
...,PUNC
nu,X
yentha,X
money,N
spent(bahubali,V
producers,N
),PUNC
chesthe,N
yenti,N
...,PUNC
movie,N
average,ADJ
...,PUNC
na,ADJ
ticket,N
500,PUNC
,
"""",PUNC
@sandhumerry,X
@ShekarNews,X
Post,N
lo,V
asalu,ADJ
heros,N
leru,V
",",PUNC
where,PRON
is,V
thaal,N
Ajith,N
?,PUNC
"""",PUNC
,
@tharungstars,X
@nandi_harika,X
super,ADV
...,PUNC
inko,N
pilupu,ADJ
naaku,N
,
sry,PART
admin,N
nv,N
chepae,N
laa,N
konta,N
mandey,N
untaru,N
leave,V
them,PRON
a,DET
side,N
and,CONJ
carry,V
on,PART
,
"""",PUNC
Asalu,N
ekkada,N
ee,N
theater,N
lo,ADP
kuda,N
2,PUNC
rows,N
kuda,N
fill,V
avvani,N
GAV,N
",",PUNC
BL,N
lanti,N
outright,ADJ
disasters,N
ni,ADP
40C,X
datincharu,N
.,PUNC
Actual,ADJ
19C,X
.,PUNC
Inka,X
em,PRON
cheptham,V
?,PUNC
"""",PUNC
,
@MyShortOpinions,X
@ASHOKTHEKING,X
@sasidharanne,X
better,ADJ
than,ADP
trump,N
..,PUNC
Vadu,N
worst,ADJ
asalu,N
,
@mahesh_ee,X
@untrustely,X
hurrayyyy,PART
naaku,PRON
thodu,ADP
dhorikesadu,V
..,PUNC
Now,ADV
come,V
Sam,N
fans,N
will,V
see,V
u,PRON
r,V
end,N
,
Negative,ADJ
points,N
,
Arya2,N
",",PUNC
Arya,N
",",PUNC
Parugu,N
",",PUNC
RaceGurram,N
",",PUNC
Deshamuduru,N
.,PUNC
Select,V
any,DET
3,PUNC
,
Asalu,N
shows,V
a,DET
padani,N
vallu,X
maatladakudadhu,X
https://,X
twitter.com/ImKintu/status,X
/707256173297164288,PUNC
,
Mb,N
calls,V
Siva,N
:,PUNC
Story,N
Copy,N
antunnaru,N
?,PUNC
Siva,N
:,PUNC
ledhandi,N
same,ADJ
thought,V
naaku,X
kuda,X
vachindhi,X
MB,N
:,PUNC
Gift,N
ichina,X
car,N
return,V
ichey,N
https://,X
twitter.com/rudy_124/statu,X
s/703813801158639619,X
,
@SamaVarunReddy,X
already,ADV
masala,N
movie,N
thisuthunam,X
kada,X
#Sarrainodu,X
inka,X
chalu,X
Vikram,N
Kumar,N
movie,N
best,ADJ
eppudu,X
tharavatha,X
masala,N
try,V
chedam,ADJ
,
bhayya,N
nagshourya,N
debut,N
film,N
Chandamama,N
Kathalu,N
,
That,DET
Climax,N
in,ADP
#1Nenokkadine,N
Andari,PRON
gurinchi,N
telidu,V
kani,ADP
nen,PRON
mayram,N
edcha,V
Aa,DET
music,N
aa,ADP
acting,V
devudaa,DET
Present,ADJ
generation,N
best,ADJ
actor,N
mahesh,N
,
me,PRON
ultimate,ADJ
goal,N
enti,PRON
?,PUNC
ee,X
page,N
dhwara,ADP
,
@TweetDonga,X
emo,ADJ
nenu,PRON
na,PRON
gurinche,ADV
cheppa,V
..,PUNC
naaku,PRON
Vere,PRON
vaala,N
movies,N
exciting,V
ga,ADP
youth,N
ni,ADP
kattipadesela,V
vundavu,X
..,PUNC
baaguntaai,ADJ
anthe,N
,
@SreeHarsha2015,X
@ShekarNews,X
@Maheshaddict,X
haha,PART
ceede,V
lo,ADP
left,V
leg,N
tho,ADP
thannindha,DET
first,X
day,N
minimum,ADJ
fulls,N
kaledhu,N
asalu,N
,
mari,ADP
Mission,N
:,PUNC
Impossible,ADJ
rouge,ADJ
nation,N
?.....,PUNC
;),PUNC
,
U,N
forgot,V
about,ADP
Dr.,N
bali,N
:,PUNC
ooohhh,PART
left,ADJ
aude,N
pagilindi,N
right,ADJ
side,N
chiti,N
kindi,N
:p,INTJ
,
"""",PUNC
Em,X
songs,N
ra,X
babu,X
,
@Tanvica9,X
ha,PART
Sam,N
fans,N
asalu,X
vundaruga,X
,
Athani,N
fav,ADJ
hero,N
benefit,N
showlu,N
special,ADJ
show,N
lu,ADP
ekada,PRON
eni,X
padayo,X
kuda,ADP
telidu,V
ikada,ADP
una,V
oka,PUNC
so,ADP
called,V
die,V
hard,ADJ
fan,N
ki,ADP
...,PUNC
aa,PART
babu,N
kuda,ADP
anetode,X
,
Gente,N
mantenme,N
sugerencias,N
para,N
seguirlos,N
en,ADV
instagramz,N
!!!,PUNC
,
Mbfans,X
vs,X
Ntr,N
fans,N
:,PUNC
ooseravelli,X
batch,N
epudu,X
ela,X
vuntaro,X
telidu,X
Prabhas,N
fans,N
:,PUNC
kids,N
race,N
Loki,X
first,ADJ
time,N
kada,X
kasta,X
hadavidi,X
Pkfans,N
:,PUNC
illiterates,N
,
@Maheshaddict,X
emsavo,PART
naku,PART
telidu,X
avuddo,V
ledo,X
.,PUNC
websiteslo,X
chusi,X
petta,X
anthe,X
.,PUNC
,
@king_sadashiva,X
asalu,PART
inka,X
early,ADJ
ga,N
planing,V
ra,X
...,PUNC
Midnyt,N
show,N
ani,N
undi,N
2-3,PUNC
am,V
ki,N
kaani,N
janalu,N
raru,N
ani,N
mrng,N
show,N
fixed,V
,
"""",PUNC
@skodithala,X
Wrong,ADJ
question,N
.,PUNC
You,PRON
should,V
ask,V
Is,V
this,DET
TRUE,ADJ
?,PUNC
.,PUNC
.,PUNC
asalu,X
neeku,X
emi,X
telidu,X
.,PUNC
"""""""",PUNC
,
pedha,N
critic,N
feeling,V
.....,PUNC
fyts,V
no,DET
cmnts,N
anta,X
.....,PUNC
:P,INTJ
,
Eppudu,V
em,PRON
matladalo,V
Teliudu,N
Explanation,N
ichadu,X
ani,X
Goppaga,N
Cheppukuntunnaru,N
Hero,N
Thagga,N
fans,N
https://,X
twitter.com/RaviAKP/status,X
/706868634312953856,PUNC
,
naaku,PRON
matuku,X
mahesh,N
career,N
best,ADJ
performances,N
matram,V
Businessman,N
and,CONJ
1,PUNC
Nenokkadine,N
matrame,N
,
@Thisisnirup,X
@uknit,X
Rahasyam,N
would,V
be,V
top,ADJ
on,ADP
suspense,N
thriller,N
serial,ADJ
ever,ADV
made,V
on,ADP
Indian,N
TV,N
.,PUNC
jeevitham,N
telidu,V
:),PUNC
,
Naaku,N
telisi,N
repatnundi,N
#SardaarGabbarSingh,N
Hungama,N
start,V
avthundi,N
,
but,CONJ
temple,N
fight,V
nundi,ADP
movie,N
awesome,ADJ
ga,DET
undi,V
,
Avasaram,X
leni,N
comedy,N
,
panigattukuni,N
ikkada,N
-ve,N
talk,V
spread,V
cheyyanavsarla,N
...............,PUNC
cinema,N
chuste,N
janaalaki,X
arthamaipoddi,X
,
"""",PUNC
NTR,N
voice,N
vinadani,N
kae,X
pataas,X
muvi,N
ki,N
vellaaa,N
...,PUNC
#Fact,X
..,PUNC
aayana,N
voice,N
kosam,N
temper,N
"""""",PUNC
nkp,N
trailers,N
enni,X
sarlu,X
chusano,V
nake,N
telidu,N
"""""""",PUNC
,
eraaaa,N
Abhishek,N
office,N
ki,N
eppudu,N
vastunav,N
?,PUNC
28,PUNC
shows,V
prove,V
chestaam,N
.,PUNC
ippude,X
raa,X
.,PUNC
6,PUNC
months,N
aagi,N
vachhi,N
#Fake,X
ani,N
edchaku,N
@ShekarNews,X
,
"""",PUNC
Asalu,N
ekkada,PRON
BE,V
kani,CONJ
#Baadshah,N
",",PUNC
#Temper,N
",",PUNC
#NPT,X
ea,N
hits,V
anesukuntunnappudu,ADV
#Athadu,X
ni,PART
super,ADV
hit,V
kaadu,N
",",PUNC
IH,X
anna,N
tappu,N
ledu,V
ra,ADP
abbai,N
"""",PUNC
,
thanks,V
bhayya,N
_/\_,PUNC
thnq,V
ver,X
much,ADJ
,
@ImShivaKrishna,X
@kalyanprasad,X
@Shashi_CCZ,X
@Fact,X
Ee,N
Fact,N
only,ADV
naaku,X
.,PUNC
Shashi,N
and,CONJ
Shiva,N
ki,N
aite,PART
chudangane,N
eshude,N
.,PUNC
Kalyan,N
too,ADV
,
Charmee,N
full,ADJ
foodie,N
too,ADV
much,ADJ
asalu,N
only,ADJ
food,N
pics,N
shhh,PART
,
rajamouli,N
sir,N
is,V
from,ADP
manvi,N
",",PUNC
raichur,N
",",PUNC
Karnataka,N
,
@tharungstars,X
@ramani0808,X
he's,PRON
totally,ADV
surprised,V
and,CONJ
impressed,V
..,PUNC
asalu,V
em,PRON
ledu,ADV
normal,ADJ
eh,PART
le,ADP
office,N
n,CONJ
bday,N
shopping,N
tired,ADJ
so,ADP
sleep,V
anukunnadu,V
,
@KingRO92,X
@bhanu_tarak9999,X
@deepakposa,X
@Madan1242,X
Year,N
change,N
ayyindhi,V
kaani,CONJ
mee,PRON
MI,DET
fans,N
athi,ADP
maaraledu,N
.,PUNC
Last,ADJ
last,ADJ
anadame,V
eppudu,PRON
,
"""",PUNC
@alwayscharan4u,X
yes,PART
""",""",PUNC
screenplay,N
super,ADV
asalu,X
"""",PUNC
,
Many,ADJ
more,ADJ
happy,ADJ
returns,N
of,ADP
the,DET
day,N
@actorsrikanth,X
Anna,X
.,PUNC
Nuvu,X
cinemalu,N
testhuney,X
undala,X
Nenu,X
chusthuney,X
undala,X
.,PUNC
All,DET
the,DET
Best,ADJ
fr,ADP
Future,ADJ
projects,N
,
@DirKrish,X
swaami,N
..,PUNC
naaku,X
Kanche,N
paatalu,N
pattukunnay,N
..,PUNC
don't,V
know,V
whom,PRON
to,ADP
thank,V
n,CONJ
how,ADV
to,ADP
thank,V
..,PUNC
can't,V
get,V
a,DET
better,ADJ
kick,N
.,PUNC
I,PRON
know,V
only,ADV
you-thanks,PRON
,
Yedhi,N
hit,V
aite,PART
adhe,N
150th,ADJ
Movie,N
😏,PUNC
,
Srimanthudu,N
",",PUNC
mission,N
impossible,ADJ
tho,ADP
patu,X
na,PRON
birthday,N
kuda,N
so,ADP
garenty,ADJ
2hit,N
avuthai,N
and,CONJ
2movies,X
tickets,N
kosam,V
online,ADJ
lo,ADP
yedhuru,V
chusthuna,V
booking,V
ke,ADP
as,ADP
a,DET
prabhas,N
and,CONJ
mahesh,N
fan,N
,
@nandi_harika,X
asalu,N
fan,N
character,N
kuda,X
srk,X
cheyatam,X
peaks,N
wan,V
to,ADP
wait,V
til,ADP
apr,N
25th,X
@iamsrk,X
,
Niharika,N
vala,X
family,N
heroes,N
to,ADP
enduku,X
act,V
chestundi,X
asalu,X
??,PUNC
em,PRON
questions,N
o,ADP
ento,N
..,PUNC
,
asalu,PART
aa,DET
intro,N
song,N
pics,N
inka,X
locations,N
chusthunte,V
nduko,X
telidu,X
theda,X
koduthundi,X
.,PUNC
#SardarGabbarSingh,X
,
@ahiteja666,X
eppudu,X
movie,N
release,N
??,PUNC
@sharrath_marar,X
,
@chaitanyakrk,X
Nenu,X
twitter,N
lo,N
undatam,X
Meeku,X
istam,X
leda,X
?,PUNC
Aa,X
cinema,N
asalu,X
kadu,X
,
ekkadnunchi,N
copy,N
kottav,N
??,PUNC
ee,N
status,N
ni,X
idi,X
original,ADJ
,
:P,INTJ
Nag,N
and,CONJ
Venky,N
????,PUNC
"""",PUNC
,
#Temper,N
shooting,V
stopped,V
due,ADJ
to,ADP
financial,ADJ
reason,N
"""",PUNC
,
@NarensTweetz,X
ni,PART
bonda,PART
le,X
..,PUNC
appatiki,N
ippatiki,N
Eppatiki,N
@PawanKalyan,X
fan,N
ne,X
..,PUNC
neela,N
eppudu,N
jump,V
avudama,ADV
ani,ADJ
chuse,N
Go,V
Pi,N
batch,N
kadhu,N
,
Pk,N
all,DET
routinechi,N
chi,N
..,PUNC
adi,X
chalaka,N
remake,V
lu,N
,
@vva_run,X
Haha,PART
...,PUNC
Manaki,N
eppudu,N
stark,N
ye,DET
first,ADJ
.,PUNC
And,CONJ
title,N
captain,N
America,N
ani,N
petti,N
iron,N
man,N
gang,N
ni,X
manchi,X
vallu,X
ga,N
project,N
chesthunnaru,X
...,PUNC
,
"""",PUNC
It's,N
better,ADJ
to,ADP
allu,N
arjun,N
if,ADP
he,PRON
can,V
postpone,V
Race,N
gurram,N
,
@Neeraj_Gudapati,X
kanhaiya,PART
kumar,N
gadi,N
vidula,X
speech,N
repeats,V
in,ADP
NDTV,N
with,ADP
claps,N
..,PUNC
asalu,X
em,PRON
jarugutondo,X
erukatledu,X
,
"""",PUNC
@maheshfan21,X
sir,N
",",PUNC
nenu,PRON
1st,ADJ
class,N
lo,ADP
unappudu,ADJ
murari,N
movie,N
choosi,V
fan,N
ayyanu,N
.,PUNC
naaku,PRON
krishna,N
gaaru,N
mahesh,N
father,N
ani,DET
4th,ADJ
class,N
lo,ADP
telisindi,V
"""",PUNC
,
@mad_bwoyy,X
miku,PRON
naskaram,N
bro,N
...,PUNC
ela,X
eppudu,PRON
cheyakandi,V
plsss,V
,
Director,N
thinking,V
style,N
baundi,ADJ
",,",PUNC
Chala,PUNC
Scenes,N
lo,ADP
Direction,N
values,N
kanpinchestayy,V
..,PUNC
Ghibran,N
Music,N
album,N
already,ADV
pedda,V
HIT,V
",,",PUNC
BGM,X
konni,PUNC
chotla,N
superr,ADV
undi,ADJ
",,",PUNC
Konni,PUNC
chotla,N
antha,N
range,N
lo,ADP
ledu,V
..,PUNC
Cinematography,N
eppatlane,N
UV,N
Range,N
lo,ADP
undi,V
..,PUNC
:D,INTJ
,
PC,N
unnantha,N
varaku,PRON
at,ADP
Least,ADJ
5,PUNC
years,N
draft,N
fore,ADP
cast,N
undedi,V
.,PUNC
NITI,N
AAYOG,V
em,PRON
chesthundi,V
?,PUNC
Asalu,X
,
"""",PUNC
Pedha,X
cinema,N
ni,X
oka,PART
laagha,PART
,
The,DET
answer,N
is-,N
',PUNC
Small,N
Again,ADV
"'""",PUNC
,
Chala,N
intellectual,ADJ
ga,N
theesaru,N
movie,N
ni,X
,
@a_mahesh3,X
@Michaelrj_10,X
lol,PART
ithuke,N
naaku,X
thalluthu,X
Chance,N
kedacha,X
green,ADJ
signal,N
thaan,ADP
pic.twitter.com/wQszH8CV7o,X
,
@kasimsignin,X
bro,N
don't,V
take,V
it,PRON
personal,ADJ
..,PUNC
Naaku,X
fanwars,N
padavu,X
..,PUNC
Unfollow,V
chestunna,X
...,PUNC
Nijamgaa,X
personal,ADJ
ga,X
em,X
ledu,X
..,PUNC
Just,ADV
discomfort,N
valla,X
,
@pavandarling26,X
khaleja,N
4.18,PUNC
bro,N
day,N
mari,X
anthakante,X
mundhu,X
edi,X
undo,V
record,N
telidu,X
naaku,X
@Sama_Gautham,X
@jchanukya,X
