token,label
I,PRP
hope,V
some,DT
of,PSP
you,PRP
may,PSP
have,V
the,DT
courage,N
to,PRT
say,PSP
NO,DT
to,PRT
a,DT
safe,J
stream,N
and,CC
take,V
something,N
you,PRP
like,R
or,CC
just,J
say,PSP
no,PRT
to,PRT
IIT,N
not,PRT
I,PRP
got,V
into,PSP
the,DT
wrong,J
stream,N
and,CC
wasted,V
years,N
there,PRP
b,PRT
IMHO,PRT
students,N
at,PSP
IIT,N
need,N
to,PRT
be,V
a,DT
bit,CC
more,SYM
humble,J
The,DT
hubris,J
and,CC
of,PSP
a,DT
large,N
section,N
there,PRP
is,V
built,V
on,PSP
an,DT
edifice,N
of,PSP
ignorance,N
If,PSP
as,PSP
perplexed,J
as,PSP
I,PRP
was,V
about,PSP
this,PRP
cockiness,N
atleast,R
now,R
you,PRP
know,V
not,PRT
alone,J
c,X
The,DT
faculty,N
I,PRP
was,V
scolded,V
for,PSP
asking,V
more,SYM
questions,N
after,PSP
class,N
by,PSP
a,DT
prof,N
The,DT
IITs,N
take,V
in,PSP
the,DT
hardest,J
working,V
junta,N
in,PSP
india,N
and,CC
let,V
them,PRP
wallow,V
Huge,J
rejig,N
needed,V
get,V
in,PSP
nobel,N
prize,N
winning,V
guys,N
d,DT
Hold,V
more,SYM
career,N
workshops,X
more,SYM
humanities,N
courses,N
Life,N
is,V
more,SYM
about,PSP
humanities,J
than,PSP
engineering,N
you,PRP
will,V
realize,V
this,PRP
someday,R
,
,
So,PSP
true,J
,
I,PRP
will,V
have,V
my,DT
version,N
of,PSP
this,PRP
someday,R
,
Thank,V
you,PRP
for,PSP
telling,V
the,DT
truth,N
as,PSP
it,PRP
is,V
Very,R
honorable,J
,
Ashok,N
Kumar,N
Sahoo,N
Here,R
is,V
a,DT
link,V
in,PSP
case,N
you,PRP
are,PSP
not,PRT
above,PSP
plagiarizing,V
,
*,X
bows,V
*,X
my,DT
frnd,N
,
Do,V
you,PRP
have,V
the,DT
mobile,N
number,N
of,PSP
any,DT
girl,N
I,PRP
am,V
looking,V
to,PRT
make,V
friends,N
only,R
I,PRP
will,V
not,PRT
share,V
my,DT
name,N
,
New,J
page,N
IITB,N
classifieds,N
,
hot,J
chick,N
from,PSP
your,DT
hometown,N
waiting,V
for,PSP
you,PRP
to,PRT
talk,V
,
,
,
This,PRP
is,V
for,PSP
a,DT
particular,J
shitty,J
prof,N
For,PSP
weeks,N
been,V
watching,V
nothing,N
but,CC
climax,N
of,PSP
a,DT
zombie,J
movie,N
in,PSP
which,DT
the,DT
protagonist,N
went,V
on,PSP
rampage,N
killed,V
the,DT
bad,J
guys,N
buddy,N
mend,V
your,DT
wrongdoings,N
or,CC
else,J
go,V
mad,J
and,CC
murder,N
you,PRP
with,PSP
a,DT
zombie,N
shotgun,N
,
go,V
goa,N
gone,V
,
This,PRP
is,V
how,R
serial,N
killers,N
are,PSP
born,V
,
Around,CC
years,N
ago,R
I,PRP
was,V
perennially,R
broke,V
and,CC
needed,V
extra,J
cash,N
for,PSP
more,SYM
sutta,N
and,CC
daaru,N
So,PSP
in,PSP
a,DT
state,N
of,PSP
drunken,J
stupor,N
I,PRP
placed,V
a,DT
silly,J
bet,V
with,PSP
the,DT
equally,R
drunk,J
morons,N
in,PSP
the,DT
room,N
with,PSP
me,PRP
The,DT
bet,V
required,V
that,PRP
I,PRP
had,V
to,PRT
stand,V
stark,J
naked,J
in,PSP
front,N
of,PSP
H9,N
main,PSP
mess,N
hall,N
for,PSP
minimum,J
minute,N
at,PSP
peak,N
lunchtime,N
Within,PSP
a,DT
week,N
the,DT
entire,J
hostel,N
was,V
aware,V
of,PSP
this,PRP
bet,V
and,CC
each,PRP
person,N
contributed,V
Rs,X
to,PRT
the,DT
pot,N
By,PSP
the,DT
prize,N
money,N
collected,V
was,V
in,PSP
excess,N
of,PSP
Rs,X
easily,R
worth,N
Rs,X
today,N
which,DT
was,V
collected,V
by,PSP
junta,N
for,PSP
the,DT
grand,J
event,N
At,PSP
the,DT
appointed,J
hour,N
when,R
the,DT
mess,N
was,V
full,J
I,PRP
lost,V
my,DT
nerve,N
and,CC
refused,V
to,PRT
go,V
down,R
nanga,J
But,CC
it,PRP
was,V
a,DT
matter,N
of,PSP
honor,N
for,PSP
the,DT
wing,N
so,R
strongarm,J
wingmates,N
grabbed,V
me,PRP
and,CC
marched,V
me,PRP
down,R
naked,J
while,PSP
I,PRP
covered,V
my,DT
privates,J
when,R
the,DT
stopwatch,N
started,V
they,PRP
held,V
my,DT
hands,N
up,PRT
for,PSP
a,DT
full,J
minute,N
while,PSP
all,DT
of,PSP
H9,N
got,V
a,DT
glimpse,N
of,PSP
my,DT
sceptre,N
family,N
jewels,N
and,CC
unkempt,J
fields,N
That,DT
Rs,X
even,R
last,J
days,N
because,PSP
my,DT
chootiya,J
wingmates,N
drank,V
everything,N
,
seems,V
a,DT
fairytale,N
but,CC
anything,N
is,V
possible,J
at,PSP
iitb,X
,
This,PRP
was,V
the,DT
best,J
confession,N
,
There,DT
is,V
a,DT
fat,J
chick,N
from,PSP
the,DT
insti,N
who,PRP
uses,V
my,DT
roomie,N
And,CC
a,DT
other,J
guys,N
in,PSP
the,DT
insti,N
I,PRP
feel,V
bad,J
for,PSP
you,PRP
dogs,N
come,V
on,PSP
open,V
your,DT
eyes,N
you,PRP
can,V
do,V
much,J
better,J
than,PSP
a,DT
random,J
slut,N
who,PRP
takes,V
advantage,N
of,PSP
your,DT
tharkiness,N
Rise,V
people,N
Rise,V
,
So,PSP
saying,V
its,DT
okay,PRT
for,PSP
women,N
to,PRT
bait,V
lure,V
and,CC
use,V
guys,N
then,R
,
Guys,X
use,V
sexuality,N
to,PRT
lure,V
women,N
and,CC
get,V
things,N
done,V
and,CC
get,V
their,PRP
bills,N
paid,V
,
Why,R
is,V
it,PRP
that,PRP
when,R
a,DT
boy,N
tries,V
to,PRT
have,V
he,V
is,V
called,V
a,DT
or,CC
but,CC
if,PSP
a,DT
girl,N
does,V
the,DT
SAME,J
thing,N
she,PRP
is,V
called,V
a,DT
,
If,PSP
one,SYM
lock,N
can,V
be,V
opened,V
by,PSP
many,J
keys,N
called,V
a,DT
shitty,J
lock,N
but,CC
if,PSP
one,SYM
key,PSP
opens,V
many,J
locks,N
called,V
a,DT
MASTER,J
KEY,N
haha,PRT
,
isnt,V
your,DT
reply,V
an,DT
answer,N
,
Such,X
men,PSP
deserve,V
the,DT
kind,N
of,PSP
women,N
they,PRP
get,V
,
Back,R
in,PSP
the,DT
in,PSP
my,DT
2nd,SYM
yr,PRT
1st,SYM
sem,N
we,PRP
put,V
a,DT
spoof,N
ad,N
in,PSP
posing,V
as,PSP
a,DT
modeling,J
agency,N
and,CC
provided,V
a,DT
mobile,N
number,N
and,CC
email,N
address,N
Got,V
emails,N
phone,N
numbers,N
sizzling,J
portfolio,N
photos,N
etc,R
from,PSP
wannabe,J
models,N
and,CC
hotties,N
all,DT
over,PSP
Bombay,N
And,CC
everyone,PRP
always,R
wondered,V
how,R
I,PRP
was,V
never,R
single,SYM
,
To,PRT
all,DT
those,DT
calling,V
this,PRP
fake,J
this,PRP
was,V
a,DT
true,J
story,N
which,DT
happened,V
in,PSP
Yes,PRT
we,PRP
had,V
cellphones,N
and,CC
yes,PRT
email,N
was,V
popular,J
There,DT
was,V
no,PRT
high,J
speed,J
internet,N
except,V
for,PSP
a,DT
few,J
labs,N
You,PRP
guys,N
are,PSP
sounding,V
like,R
a,DT
bunch,N
of,PSP
unimaginative,J
slackers,N
and,CC
lazy,J
wannabes,J
Our,PRP
reality,N
was,V
so,R
far,R
from,PSP
yours,PRP
that,PRP
we,PRP
imagine,V
how,R
you,PRP
guys,N
live,V
on,PSP
campus,N
any,DT
more,SYM
In,PSP
fact,N
I,PRP
truly,R
believe,V
that,PRP
all,DT
you,PRP
kids,N
do,V
these,PRP
days,N
is,V
watch,V
porn,N
stalk,J
chicks,N
on,PSP
FB,N
and,CC
jerk,V
off,PRT
alone,J
Ed,N
,
mobile,N
number,N
in,PSP
technically,R
possible,J
though,PSP
both,N
were,V
started,V
in,PSP
i,PRP
think,V
,
ok,PRT
but,CC
back,N
in,PSP
the,DT
was,V
email,N
so,R
popular,J
,
fake,J
confession,N
,
fake,J
,
My,DT
best,J
moments,N
at,PSP
IITB,N
were,V
while,PSP
peeing,V
standing,V
at,PSP
the,DT
skydeck,N
on,PSP
6th,J
floor,N
of,PSP
H14,N
aiming,V
towards,PSP
some,DT
poor,J
chap,J
sleeping,V
on,PSP
the,DT
4th,J
floor,N
Skydeck,N
during,CC
summer,N
nights,N
,
bhak,V
saala,PRT
,
Best,J
Moment,N
at,PSP
Seriously,V
As,PSP
was,V
mentioned,V
in,PSP
a,DT
few,J
posts,N
quality,N
of,PSP
confessions,N
from,PSP
newbies,N
stands,V
apart,R
from,PSP
the,DT
rest,N
Stand,V
in,PSP
the,DT
center,N
while,PSP
we,PRP
all,DT
aim,N
at,PSP
you,PRP
,
Rajshekhar,N
you,PRP
are,PSP
the,DT
most,R
genuine,J
person,N
I,PRP
ever,R
met,V
Wish,V
you,PRP
were,V
mine,N
the,DT
first,J
time,N
I,PRP
saw,V
you,PRP
I,PRP
fell,V
in,PSP
love,V
with,PSP
you,PRP
want,V
to,PRT
accept,V
it,PRP
though,PSP
Then,R
luckily,R
we,PRP
became,V
friends,N
but,CC
could,V
never,R
tell,V
you,PRP
what,PRP
exactly,R
I,PRP
felt,V
for,PSP
you,PRP
Tried,V
several,SYM
times,N
,
a,DT
campusite,N
girl,N
who,PRP
grew,V
up,PRT
in,PSP
IITB,N
years,N
back,N
IITB,N
guys,N
really,R
had,V
style,N
and,CC
attitude,N
Sadly,R
I,PRP
was,V
in,PSP
6th,J
grade,N
I,PRP
used,V
to,PRT
see,V
them,PRP
while,PSP
going,V
to,PRT
school,N
But,CC
now,R
over,PSP
the,DT
years,N
I,PRP
hardly,R
see,V
any,DT
guy,N
who,PRP
is,V
good,J
or,CC
even,R
look,V
halfway,R
decent,J
Way,N
back,N
then,R
I,PRP
tried,V
talking,V
to,PRT
some,DT
they,PRP
used,V
to,PRT
say,PSP
hello,PRT
baby,N
kis,PRP
school,N
mein,PSP
ho,V
chocolate,N
pasand,V
hai,V
saala,PRT
naseeb,N
hi,PRT
g**du,N
I,PRP
was,V
in,PSP
6th,J
grade,N
,
Hey,PRT
years,N
ago,R
I,PRP
was,V
on,PSP
campus,N
was,V
a,DT
super,J
senior,J
even,R
back,N
then,R
so,R
I,PRP
knew,V
a,DT
lot,DT
of,PSP
campusites,X
maybe,PRP
we,PRP
even,R
met,V
Ed,N
,
Whoever,PRP
posted,V
this,PRP
have,V
you,PRP
heard,V
of,PSP
the,DT
saying,V
BHMB,N
Jerry,N
,
To,PRT
whoever,PRP
posted,V
this,PRP
we,PRP
got,V
your,DT
message,N
PM,N
us,PRP
Back,R
around,PSP
we,PRP
have,V
many,J
swimmers,N
in,PSP
common,PRT
Ed,N
,
Can,V
someone,N
tell,V
me,PRP
why,R
do,V
Bongs,N
Tams,N
Mallus,N
Gultis,N
and,CC
Kannada,N
junta,N
stay,V
together,R
in,PSP
their,PRP
group,N
rarely,R
socialising,V
with,PSP
anyone,N
outside,CC
who,PRP
share,V
the,DT
same,J
state,N
I,PRP
see,V
Biharis,N
Bhaiyas,N
Rajasthanis,N
Gujjus,N
Punjabis,N
etc,R
mixing,V
and,CC
becoming,V
friends,N
easily,R
with,PSP
each,PRP
other,J
but,CC
rarely,R
a,DT
Bong,N
outside,CC
a,DT
Bongi,J
group,N
Please,R
say,PSP
yeah,PRT
a,DT
Tam,N
I,PRP
have,V
friends,N
Exceptions,N
exist,V
but,CC
they,PRP
are,PSP
really,R
exceptions,N
I,PRP
want,V
I,PRP
want,V
I,PRP
am,V
a,DT
Bong,N
by,PSP
the,DT
way,N
and,CC
an,DT
exception,N
,
Language,V
barriers,N
Any,V
species,V
of,PSP
the,DT
above,PSP
mentioned,V
group,N
who,PRP
can,V
speak,V
hindi,N
passably,R
well,J
will,V
have,V
a,DT
very,R
diverse,J
friend,N
iitb,X
,
yea,PRT
i,PRP
can,V
not,PRT
disagree,V
with,PSP
the,DT
confession,N
and,CC
yes,PRT
i,PRP
was,V
among,PSP
the,DT
exceptions,N
,
Birds,N
of,PSP
a,DT
feather,N
flock,N
together,R
,
Reply,R
to,PRT
I,PRP
am,V
one,SYM
of,PSP
the,DT
girls,N
from,PSP
Sophia,N
in,PSP
this,PRP
pic,N
very,R
pleasantly,R
surprised,V
to,PRT
find,V
it,PRP
here,R
we,PRP
had,V
a,DT
good,J
time,N
of,PSP
us,PRP
got,V
superdrunk,V
and,CC
we,PRP
had,V
a,DT
good,J
time,N
at,PSP
IIT,N
I,PRP
remember,V
there,PRP
was,V
this,PRP
bunch,N
of,PSP
stoners,N
making,V
joints,N
and,CC
lying,V
flat,J
on,PSP
the,DT
dance,N
floor,N
The,DT
guy,N
waving,V
anyone,N
has,V
any,DT
idea,N
where,R
he,V
is,V
now,R
,
Hell,PRT
ya,CC
,
He,V
lost,V
the,DT
wrist,J
watch,V
he,V
is,V
wearing,V
in,PSP
this,PRP
pic,N
,
from,PSP
IITB,N
and,CC
in,PSP
the,DT
closet,N
because,PSP
nobody,N
in,PSP
India,N
can,V
really,R
understand,V
what,PRP
we,PRP
go,V
through,PSP
in,PSP
society,N
if,PSP
we,PRP
come,V
out,PRT
The,DT
plus,J
point,N
is,V
there,PRP
are,PSP
so,R
many,J
guys,N
to,PRT
fantasize,V
about,PSP
I,PRP
really,R
like,R
the,DT
unkempt,J
unshaven,J
look,N
but,CC
I,PRP
wish,V
some,DT
of,PSP
the,DT
guys,N
would,V
take,V
a,DT
bath,N
and,CC
keep,V
themselves,PRP
clean,J
I,PRP
casually,R
put,V
my,DT
arm,N
around,PSP
my,DT
friends,N
and,CC
they,PRP
even,R
suspect,V
a,DT
thing,N
,
Yikes,PRT
sexual,J
harassment,N
right,R
there,PRP
,
I,PRP
am,V
a,DT
sophie,PRP
from,PSP
Delhi,N
My,DT
dad,N
gives,V
me,PRP
enough,R
so,R
I,PRP
waste,V
it,PRP
all,DT
around,PSP
and,CC
discover,V
whatever,R
possibly,R
I,PRP
can,V
with,PSP
that,PRP
I,PRP
recently,R
tried,V
a,DT
good,J
quality,N
escort,N
service,V
twice,R
and,CC
had,V
a,DT
good,J
time,N
so,R
much,J
better,J
than,PSP
wasting,V
time,N
taking,V
girls,N
out,PRT
for,PSP
expensive,J
dinners,N
and,CC
then,R
going,V
for,PSP
romantic,J
walks,N
and,CC
then,R
waiting,V
for,PSP
the,DT
right,R
moment,N
to,PRT
make,V
a,DT
move,V
which,DT
you,PRP
know,V
will,V
be,V
reciprocated,V
or,CC
not,PRT
And,CC
even,R
then,R
frustrating,J
when,R
they,PRP
cockblock,V
you,PRP
from,PSP
getting,V
past,CC
1st,SYM
or,CC
2nd,SYM
base,N
In,PSP
the,DT
end,V
you,PRP
waste,V
many,J
days,N
of,PSP
your,DT
time,N
and,CC
many,J
thousands,N
if,PSP
Rs,X
of,PSP
your,DT
money,N
chasing,V
pussy,N
and,CC
never,R
getting,V
any,DT
So,PSP
take,V
my,DT
advice,N
visit,V
a,DT
good,J
escort,N
and,CC
have,V
a,DT
good,J
time,N
you,PRP
know,V
what,PRP
getting,V
and,CC
you,PRP
have,V
to,PRT
waste,V
time,N
and,CC
money,N
in,PSP
expensive,J
dinners,N
or,CC
flowers,N
The,DT
action,N
really,R
good,J
quality,N
action,N
is,V
guaranteed,V
The,DT
moral,N
of,PSP
the,DT
story,N
is,V
this,PRP
THE,DT
DIFFERENCE,N
BETWEEN,PSP
SEX,N
FOR,PSP
MONEY,N
AND,CC
SEX,N
FOR,PSP
FREE,J
IS,V
THAT,DT
SEX,N
FOR,PSP
MONEY,N
IS,V
ALWAYS,R
CHEAPER,J
,
Rishi,N
Sharma,N
AAP,PRP
TO,PSP
DUDE,N
NIKLE,V
,
Thats,PRP
my,DT
boy,N
,
batch,N
H4,N
One,SYM
of,PSP
my,DT
wingies,N
had,V
a,DT
hot,J
girlfriend,N
from,PSP
IDC,N
I,PRP
was,V
very,R
jealous,J
and,CC
used,V
to,PRT
envy,V
this,PRP
guy,N
a,DT
lot,DT
They,PRP
broke,V
up,PRT
sometime,R
later,R
And,CC
I,PRP
was,V
the,DT
one,SYM
who,PRP
created,V
rift,N
between,J
them,PRP
Tough,J
luck,N
if,PSP
your,DT
love,V
last,J
we,PRP
enjoyed,V
listening,V
through,PSP
the,DT
door,N
every,SYM
Sunday,N
afternoon,N
,
Kyunki,CC
har,R
ek,SYM
friend,N
kameena,J
hota,V
hai,V
,
but,CC
how,R
,
Damnn,PRT
frustroo,J
junta,N
,
I,PRP
passed,V
out,PRT
a,DT
few,J
years,N
ago,R
and,CC
these,PRP
days,N
at,PSP
work,N
I,PRP
still,R
spend,V
all,DT
my,DT
time,N
stalking,V
IITB,N
girls,N
pics,N
and,CC
fantasizing,V
about,PSP
them,PRP
I,PRP
used,V
to,PRT
do,V
the,DT
same,J
thing,N
in,PSP
IITB,N
as,PSP
well,J
,
Ahhhhh,PRT
ahhhh,PRT
too,R
,
and,CC
fap,PRT
fap,PRT
fap,PRT
also,R
,
I,PRP
need,N
some,DT
IITian,N
frnds,N
I,PRP
mind,N
boys,N
or,CC
girls,N
If,PSP
interested,J
add,J
me,PRP
at,PSP
this,PRP
email,N
ID,N
,
Sorry,V
we,PRP
are,PSP
not,PRT
for,PSP
sale,PRT
,
he,V
just,J
wants,V
a,DT
frand,N
,
I,PRP
am,V
a,DT
girl,N
from,PSP
Vasai,N
Mumbai,N
I,PRP
have,V
been,V
searching,V
for,PSP
a,DT
guy,N
named,V
Ranjan,N
since,PSP
the,DT
past,CC
years,N
I,PRP
know,V
anything,N
about,PSP
him,PRP
though,PSP
we,PRP
met,V
just,J
once,R
He,V
is,V
a,DT
Bong,N
and,CC
he,V
visited,V
Vasai,N
in,PSP
If,PSP
anyone,N
knows,V
him,PRP
then,R
please,R
tag,N
him,PRP
He,V
may,PSP
be,V
in,PSP
the,DT
last,J
year,N
now,R
not,PRT
sure,J
but,CC
I,PRP
really,R
want,V
to,PRT
find,V
him,PRP
,
I,PRP
was,V
Rajan,N
but,CC
I,PRP
had,V
to,PRT
change,N
my,DT
identity,N
because,PSP
I,PRP
joined,V
RAW,N
My,DT
mission,N
is,V
over,PSP
so,R
I,PRP
am,V
back,N
to,PRT
Rajan,N
,
Ranjan,N
Sahu,N
Awinash,N
Pandey,N
Nitin,N
Bansal,N
Rohit,N
Mangal,N
Saurabh,N
Sinha,N
yeh,PRP
kya,PRP
chal,V
raha,V
hai,V
,
Aur,CC
bhai,N
woh,PRP
already,R
bik,V
chuka,N
hai,V
uske,N
ghar,N
pe,PSP
golden,J
biscuits,N
k,PSP
khajane,N
hain,V
aur,CC
bihari,N
ko,PSP
uski,N
rakhwali,V
karne,V
k,PSP
liye,PSP
rakh,V
raha,V
hai,V
plus,CC
beti,N
bhi,N
de,V
rha,V
hai,V
apni,PRP
,
Ranjan,N
Sarkar,N
u,PRP
,
Neend,N
chura,N
ke,PSP
raaton,N
mein,PSP
tumne,PRP
baton,N
baaton,N
mein,PSP
dekho,V
baat,V
badal,V
di,V
hai,V
,
To,PRT
strangers,N
Do,V
you,PRP
know,V
him,PRP
Do,V
you,PRP
know,V
him,PRP
Not,R
you,PRP
him,PRP
,
Sahu,N
ki,PSP
to,PRT
nikal,V
padi,V
faaltu,J
mein,PSP
rota,V
rehta,V
tha,V
Ranjan,N
Sahu,N
prakash,V
daalo,R
is,V
mamle,N
per,PSP
,
Ranjan,N
Sahu,N
,
not,PRT
sure,J
but,CC
uski,N
shadi,N
fix,N
ho,V
gayi,V
hai,V
aur,CC
bandi,N
nitish,N
kumar,N
ki,PSP
relative,J
hai,V
Hitendra,N
Katiyar,N
Anant,N
Tiwari,N
,
delta,J
sa,N
,
abe,N
pyaar,N
andha,N
hota,V
hai,V
aur,CC
waise,R
bhi,N
bihari,N
bihari,N
kam,J
nepali,N
bengali,N
chinki,N
jyada,SYM
lagta,R
hai,V
,
Hitendra,N
Katiyar,N
Saharsha,N
Keshkar,N
Sanket,N
Rathi,N
Akhil,N
Sharma,N
Manish,N
Chalana,N
Bihari,N
Bengali,N
h,PSP
kya,PRP
,
Rohit,N
Ranjan,N
,
lol,PRT
,
A,DT
chick,N
complimented,V
me,PRP
saying,V
I,PRP
look,V
like,R
a,DT
pornstar,N
Does,V
that,PRP
mean,V
she,PRP
watches,V
a,DT
lot,DT
of,PSP
porn,N
or,CC
that,PRP
I,PRP
have,V
a,DT
big,J
,
Emp,N
Ally,N
,
Damn,PRT
Haters,N
will,V
hate,V
,
This,PRP
one,SYM
is,V
for,PSP
a,DT
civil,J
grad,N
who,PRP
passed,V
out,PRT
recently,R
This,PRP
asshole,N
played,V
with,PSP
my,DT
life,N
I,PRP
cracked,V
JEE,N
just,J
for,PSP
him,PRP
and,CC
I,PRP
sacrificed,V
my,DT
fine,J
arts,J
career,N
just,J
for,PSP
him,PRP
and,CC
the,DT
scumbag,N
chose,V
that,PRP
bitch,N
from,PSP
his,PRP
class,N
over,PSP
me,PRP
I,PRP
should,V
have,V
come,V
there,PRP
and,CC
kicked,V
his,PRP
ass,V
right,R
then,R
For,PSP
everything,N
done,V
you,PRP
deserve,V
a,DT
person,N
like,R
me,PRP
in,PSP
your,DT
life,N
douchebag,N
,
One,SYM
can,V
say,PSP
that,PRP
the,DT
civil,J
grad,N
was,V
not,PRT
very,R
civil,J
,
High,X
time,N
start,N
living,V
yor,DT
life,N
rather,R
dn,PSP
his,PRP
,
koi,PRP
naa,PRT
u,PRP
can,V
still,R
pursue,V
fine,J
arts,N
just,J
dont,V
let,V
go,V
of,PSP
whatever,R
you,PRP
learned,V
in,PSP
IIT,N
,
It,PRP
is,V
good,J
that,PRP
it,PRP
happened,V
now,R
not,PRT
too,R
late,J
,
Frustration,N
LOL,PRT
,
OP,PRT
I,PRP
think,V
he,V
will,V
get,V
someone,N
he,V
deserves,V
and,CC
so,R
will,V
you,PRP
,
I,PRP
was,V
thinking,V
of,PSP
joining,V
the,DT
admins,N
at,PSP
IIT,N
Confessions,N
and,CC
actually,R
helping,V
out,PRT
Then,R
I,PRP
realized,V
who,PRP
am,V
I,PRP
kidding,V
so,R
much,J
more,SYM
fun,J
laying,V
back,N
and,CC
reading,V
someone,N
hard,J
work,N
,
My,DT
brother,N
I,PRP
we,PRP
both,N
are,PSP
here,R
in,PSP
IITB,N
He,V
never,R
tells,V
me,PRP
about,PSP
his,PRP
grades,N
and,CC
courses,N
or,CC
how,R
many,J
problems,N
he,V
has,V
faced,V
in,PSP
IITB,N
but,CC
I,PRP
just,J
want,V
to,PRT
tell,V
him,PRP
whatever,R
are,PSP
your,DT
grades,N
better,J
then,R
mine,N
or,CC
not,PRT
I,PRP
will,V
always,R
respect,V
you,PRP
You,PRP
are,PSP
my,DT
inspiration,N
in,PSP
life,N
and,CC
you,PRP
are,PSP
the,DT
most,R
hardworking,J
person,N
ever,R
seen,V
in,PSP
my,DT
life,N
after,PSP
our,DT
father,N
,
toh,CC
seedhe,R
bol,V
de,V
yaar,N
usko,PRP
achha,J
lagega,V
use,V
confess,N
karne,V
ki,PSP
alag,J
hi,PRT
chul,N
machi,V
hoti,V
hain,V
sala,N
,
Got,V
placed,V
in,PSP
Schlum,N
but,CC
had,V
backlogs,N
to,PRT
clear,V
Dad,N
struck,V
a,DT
deal,N
with,PSP
Prof,N
Only,R
had,V
to,PRT
come,V
back,N
end,V
of,PSP
next,R
sem,N
take,V
mock,J
tests,N
Cleared,V
both,N
courses,N
rocks,N
,
Yes,PRT
Aero,N
totally,R
rocks,N
Ed,N
,
heeheh,PRT
,
Pawan,N
Tez,R
dekh,V
pehle,N
kya,PRP
kya,PRP
hota,V
tha,V
aero,N
m,N
,
I,PRP
got,V
the,DT
CC,N
to,PRT
shut,V
down,R
Planetromeo,N
And,CC
you,PRP
cant,V
even,R
imagine,V
who,PRP
I,PRP
am,V
,
I,PRP
once,R
borrowed,V
a,DT
ruler,N
from,PSP
a,DT
girl,N
in,PSP
my,DT
class,N
used,V
it,PRP
to,PRT
measure,V
my,DT
penis,N
and,CC
returned,V
it,PRP
back,N
to,PRT
her,PRP
,
You,PRP
should,V
have,V
borrowed,V
Vernier,N
from,PSP
the,DT
lab,N
,
dost,N
borrow,V
her,PRP
water,N
bottle,N
,
Hi,PSP
admin,N
now,R
you,PRP
have,V
done,V
enough,R
of,PSP
shit,PRT
now,R
do,V
something,N
for,PSP
the,DT
guys,N
still,R
suffering,V
at,PSP
IITB,N
do,V
arrange,V
socials,N
with,PSP
Sophia,N
and,CC
other,J
colleges,N
then,R
you,PRP
will,V
get,V
news,N
of,PSP
things,N
worthy,J
of,PSP
confessing,V
,
From,PSP
one,SYM
admin,N
to,PRT
another,DT
sometimes,R
even,R
we,PRP
feel,V
we,PRP
are,PSP
not,PRT
worthy,J
of,PSP
knowing,V
Eddie,N
our,DT
super,J
senior,N
Jerry,N
,
Well,PRT
the,DT
reason,N
we,PRP
have,V
so,R
much,J
stuff,N
worth,N
confessing,V
about,PSP
is,V
because,PSP
we,PRP
actually,R
went,V
out,PRT
and,CC
did,V
stuff,N
instead,R
of,PSP
sitting,V
on,PSP
Facebook,N
we,PRP
even,R
have,V
the,DT
Internet,X
Go,PRT
ahead,R
try,V
arranging,V
a,DT
social,N
you,PRP
will,V
automatically,R
interact,V
with,PSP
real,J
girls,N
instead,R
of,PSP
the,DT
pornstars,N
probably,R
more,SYM
used,V
to,PRT
Ed,N
,
Eddie,N
,
Hahaha,PRT
Good,J
reply,V
,
Hell,PRT
yeah,PRT
Scored,V
Before,CC
Graduating,V
,
Seriously,R
this,PRP
is,V
the,DT
highlight,N
of,PSP
your,DT
life,N
,
Hey,PRT
dont,V
rain,V
on,CC
the,DT
poor,J
parade,N
Some,DT
poor,J
IITians,N
have,V
had,V
to,CC
wait,V
several,J
years,N
after,PSP
IIT,N
to,CC
score,N
,
What,PRP
u,PRP
got,V
man,N
It,DT
is,V
written,V
by,PSP
a,DT
girl,N
and,PSP
as,PSP
u,PRP
r,V
not,R
Indian,J
u,PRP
may,V
not,R
know,V
what,PRP
is,V
,
I,PRP
believe,V
an,DT
incomplete,J
confession,N
is,V
an,DT
inconclusive,J
confession,N
The,DT
guy,N
is,V
only,R
stating,V
the,DT
obvious,J
you,PRP
have,V
to,PSP
score,V
enough,R
to,PSP
pass,V
anyway,R
otherwise,R
how,R
else,R
will,V
you,PRP
graduate,V
,
of,CC
he,PRP
tricks,V
I,PRP
have,V
used,V
several,J
times,N
successfully,R
in,PSP
order,V
to,CC
get,V
an,CC
II,N
instead,R
of,CC
FR,N
or,PSP
XX,E
especially,R
when,R
bunking,V
an,CC
endsem,N
is,V
to,CC
buy,V
ayurvedic,J
Jivodaya,N
Netraprabha,N
eyedrops,N
bunk,V
the,DT
endsem,N
halfway,R
thru,PSP
go,V
to,CC
office,N
when,R
you,PRP
know,V
the,DT
lab,N
sidey,X
or,PSP
the,DT
TA,X
is,V
invigilating,V
put,V
drop,N
of,CC
Netraprabha,X
in,PSP
each,DT
eye,N
and,PSP
enter,V
the,DT
office,N
you,PRP
need,V
to,CC
do,V
this,PRP
real,J
quick,R
By,PSP
this,PRP
time,N
your,DT
eyes,N
will,V
be,V
super,R
red,J
watering,J
and,PSP
dark,J
black,J
tears,N
will,V
be,V
running,V
down,PRT
your,DT
face,N
this,PRP
is,V
when,R
you,PRP
lean,V
on,CC
his,PRP
desk,N
and,PSP
pathetically,R
tell,V
the,DT
prof,N
you,PRP
have,V
acute,J
contagious,J
viral,J
conjunctivitis,N
and,PSP
you,PRP
are,V
very,R
sorry,J
that,PRP
