token,label
love,V
and,CC
it,PRP
breaks,V
my,DT
heart,N
to,PRT
see,V
you,PRP
apart,R
from,PSP
each,PRP
other,J
Please,R
respond,V
,
Babuji,N
kabhi,N
Delhi,N
se,PRP
age,V
badkar,N
India,N
ki,PRP
bhi,N
socha,N
kariye,N
Well,N
done,V
Team,X
India,N
,
heeheh,PRT
,
What,PRP
if,PSP
this,PRP
is,V
a,DT
false,J
confession,N
,
bilkul,G_J
,
First,J
I,PRP
was,V
suspicious,J
now,R
sure,J
who,PRP
this,PRP
M2K,X
guy,N
is,DT
if,PSP
he,PRP
is,DT
the,DT
same,J
as,PSP
the,DT
who,PRP
learned,V
Greek,N
for,CC
kicks,V
he,PRP
is,DT
a,DT
psycho,J
By,PSP
year,N
he,PRP
was,V
taking,V
notes,N
in,PSP
Arabic,N
and,PSP
Cyrillic,N
as,PSP
well,R
,
High,X
time,N
start,N
living,V
yor,DT
life,N
rather,R
dn,PSP
his,PRP
,
yhi,G_PRP
liyu,G_N
kaaam,G_V
b,G_V
kr,G_PRP
liyu,G_N
,
True,J
love,V
is,V
the,DT
most,R
tuffest,J
thg,N
as,PSP
like,R
to,PRT
get,V
a,DT
job,N
of,PSP
choice,N
So,PSP
dont,V
loose,V
it,PRP
due,V
to,PRT
any,DT
stupid,J
ego,N
or,CC
unexplainable,J
feelings,N
or,CC
misunderstandings,N
If,PSP
u,PRP
r,V
so,R
sure,J
she,PRP
is,V
single,SYM
yet,R
go,V
urself,PRP
search,N
her,PRP
anyhow,R
clear,V
the,DT
differences,N
get,V
her,PRP
back,N
as,PSP
the,DT
lucmist,J
charm,N
ever,R
I,PRP
wish,V
u,PRP
a,DT
ultimate,J
very,R
good,J
luck,N
all,DT
thd,DT
very,R
best,J
god,N
bless,V
,
So,R
is,PRP
a,DT
failed,J
in,PSP
more,SYM
than,PSP
one,SYM
Chale,V
tthe,V
ki,PSP
barabari,PSP
ban,V
gaye,V
Cheen,V
ke,PSP
,
ho,G_V
ap,G_PRP
di,PSP
,
hmmmm,G_PRT
,
All,DT
the,DT
best,J
for,PSP
Desh,N
ke,PSP
liye,PSP
accha,N
hoga,N
Memeera,N
,
Keep,V
calm,J
and,CC
keep,V
kaam,N
se,PSP
kaam,N
,
BC,PRT
I,PRP
got,V
none,PRP
Khud,PRP
hi,V
cheen,V
ke,PSP
laayi,V
se,PSP
,
dono,G_SYM
mil,G_N
kharid,G_N
lengeni,G_V
to,PSP
main,G_N
kharid,G_N
kr,G_PRP
rakh,G_N
lungi,G_N
,
bhai,G_N
,
Got,V
placed,V
in,PSP
Schlum,N
but,CC
had,V
backlogs,N
to,PRT
clear,V
Dad,N
struck,V
a,DT
deal,N
with,PSP
Prof,N
Only,R
had,V
to,PRT
come,V
back,N
end,V
of,PSP
next,R
sem,N
take,V
mock,J
tests,N
Cleared,V
both,N
courses,N
rocks,N
,
ye,G_PRP
kaam,G_V
hai,G_V
clg,G_N
ka,G_N
,
hmm,G_PRT
,
Is,PRP
tem,N
se,PSP
behtar,J
to,PSP
gali,N
ke,PSP
bachy,N
khelty,V
hi,V
jisy,PSP
Wst,N
indes,N
k,PSP
choti,J
tem,N
itna,PRT
bura,J
shikast,N
day,V
rhi,V
hi,V
Misbah,N
ko,PSP
mustafi,J
hona,V
chahy,V
Shoib,N
Ahtar,N
,
Holy,J
Crap,N
,
Do,V
you,PRP
have,V
the,DT
mobile,N
number,N
of,PSP
any,DT
girl,N
I,PRP
am,V
looking,V
to,PRT
make,V
friends,N
only,R
I,PRP
will,V
not,PRT
share,V
my,DT
name,N
,
wese,V
yuvi,N
filhal,J
raina,N
se,PRP
bahut,V
better,J
kar,PRP
raha,V
hai,V
Both,N
in,PSP
batting,N
and,CC
bowling,V
day,N
team,V
me,PRP
manish,N
pandey,N
ayega,N
,
sachi,G_N
mei,G_PRP
lhayega,G_N
,
Girls,N
Agree,V
Bollywood,N
Movies,N
Agree,V
Booze,N
No,DT
Way,V
,
M2K,N
stud,J
h,V
,
Mtlb,G_N
Kaali,G_N
pariyaan,G_N
beauty,G_N
,
ganna,N
payment,N
karwa,N
do,V
last,J
year,N
Bhi,N
balance,N
hai,V
,
go,V
and,CC
watch,V
spongebob,N
,
Dp,G_N
cute,G_J
Teri,G_N
balika,G_N
,
bhaiya,N
where,R
r,V
u,PRP
i,PRP
spot,V
u,PRP
,
I,PRP
am,V
a,DT
IITB,N
guy,N
who,PRP
has,V
got,V
placed,V
in,PSP
completely,R
tech,N
profile,N
coding,V
job,N
God,N
would,V
only,R
tell,V
what,PRP
those,PRP
idiots,N
thought,V
at,PSP
the,DT
time,N
of,PSP
hiring,V
me,PRP
I,PRP
even,V
write,V
a,DT
Hello,PRT
program,N
in,PSP
any,DT
language,N
in,PSP
the,DT
first,J
attempt,N
,
ladkiyon,N
ko,PSP
hostel,N
ka,PSP
ek,SYM
wing,N
kyun,V
nhi,V
de,V
dete,V
long,J
distance,N
se,PSP
chutkkara,X
milega,X
n,CC
hostels,N
ka,X
fayda,X
ho,V
jayega,N
,
One,SYM
hot,J
night,N
during,CC
summer,N
vacation,N
my,DT
wingmates,N
and,CC
I,PRP
were,V
sloshed,V
The,DT
chootiyas,N
somehow,R
bet,V
me,PRP
to,PRT
walk,V
past,CC
at,PSP
3am,X
wearing,V
only,R
a,DT
bedsheet,N
like,R
a,DT
robe,N
and,CC
stark,J
naked,J
underneath,R
I,PRP
was,V
a,DT
bigger,J
chootiya,J
to,PRT
accept,V
the,DT
bet,V
I,PRP
was,V
sozzled,J
anyway,R
One,SYM
of,PSP
my,DT
wingmates,N
waited,V
at,PSP
the,DT
Staff,N
Hostel,N
on,PSP
his,PRP
bike,N
At,PSP
3am,X
I,PRP
walked,V
out,PRT
of,PSP
stark,J
naked,J
with,PSP
the,DT
sheet,N
on,PSP
and,CC
ran,V
like,R
the,DT
wind,N
When,R
I,PRP
reached,V
the,DT
bike,N
he,V
gave,V
me,PRP
the,DT
finger,N
and,CC
rode,V
off,PRT
leaving,V
me,PRP
nanga,J
in,PSP
a,DT
bedsheet,N
to,PRT
walk,V
to,PRT
H4,N
past,CC
either,CC
H1,N
route,N
or,CC
H5,N
route,N
Bastard,PRT
,
Gujiya,G_N
kha,G_N
lo,G_V
aajao,G_N
,
acha,G_J
,
Yaar,N
ek,SYM
ladki,N
hai,V
Haan,N
Sachi,N
Ek,SYM
naya,J
crush,N
Aree,PRT
yaar,N
sachi,N
Okay,R
check,V
out,PRT
trailer,N
This,PRP
,
Esa,G_N
Hi,G_PRT
kuch,G_SYM
,
yar,G_PRT
,
Hi,G_PRT
diðŸ˜˜,G_V
,
poop,V
,
Amir,N
please,V
save,V
the,DT
day,N
Afridi,N
koi,PRP
kaam,N
ka,N
nahi,N
hai,V
smh,N
nalaik,V
,
I,PRP
did,V
this,PRP
twice,SYM
by,PSP
getting,V
a,DT
pink,J
slip,N
after,PSP
convincing,V
the,DT
doc,N
that,PRP
I,PRP
fainted,V
,
wait,V
yaar,PRT
in,PSP
office,N
Accha,R
atleast,R
give,V
me,PRP
some,DT
hint,N
*,X
Maine,PRP
bhi,PRT
diya,V
tha,V
,
Happy,G_J
birthday,G_N
di,G_V
,
hiiii,PRT
,
Abe,G_V
bhai,G_N
ne,PSP
sikahya,G_N
nai,G_V
aati,G_N
to,PSP
bolte,G_V
hai,G_V
tamil,CC
teri,G_N
yada,G_N
Han,G_V
malum,G_V
hai,G_V
Maje,G_N
lera,G_N
tha,G_SYM
Tariyadi,G_N
bolte,G_N
h,G_PRT
Precisely,G_R
,
Wow,R
yar,R
Pakistani,N
khawateen,N
to,PSP
kaam,V
ki,PRP
nikleen,J
Congratulations,N
Pakistani,N
Women,N
,
Yamini,N
,
So,PSP
gyi,G_N
thi,G_V
,
One,SYM
can,V
say,PSP
that,PRP
the,DT
civil,J
grad,N
was,V
not,PRT
very,R
civil,J
,
Mast,G_J
hun,G_V
di,G_V
,
score,N
is,V
now,R
BTW,X
the,DT
kid,N
never,R
forgot,V
the,DT
riding,J
lessons,N
He,PRP
still,R
proudly,R
claims,V
to,CC
have,V
learnt,V
riding,V
on,PSP
a,DT
new,J
CBZ,N
yrs,N
ago,R
,
Ayush,N
Lakhotia,N
,
Bdiya,G_N
tu,PSP
bta,G_J
Itti,G_N
jldi,G_N
reply,G_V
Kya,G_N
bat,G_N
,
Nikalna,G_N
pdega,G_N
tjhe,G_N
kamine,G_N
,
din,G_V
me,G_PRP
Chand,G_N
ka,G_N
tukda,G_N
ban,G_V
gayi,G_N
,
Ya,CC
just,J
do,V
it,PRP
And,CC
I,PRP
hope,V
this,PRP
guy,N
do,V
the,DT
same,J
with,PSP
you,PRP
after,PSP
years,N
when,R
he,V
will,V
find,V
some,DT
one,SYM
smarter,R
than,PSP
you,PRP
in,PSP
his,PRP
workplace,N
,
Kingo,X
Gaadi,N
me,PRP
kuch,SYM
the,DT
kya,N
,
batau,G_N
,
hmmm,G_PRT
,
di,G_PRP
se,G_PRP
puch,G_SYM
liyu,G_N
okkk,G_N
,
hmmm,PRT
,
Mere,PRP
ke,PSP
cheen,V
Lee,V
basically,R
I,PRP
missing,V
,
go,V
ahead,R
,
dekh,G_N
rhi,G_N
hu,G_V
,
are,G_V
mr,DT
jyenge,G_V
,
Good,J
Morning,N
aaj,X
dilwale,N
aayegi,N
,
he,V
must,V
be,V
a,DT
janitor,N
,
Le,G_N
lo,G_V
,
exactly,R
she,PRP
need,N
a,DT
person,N
who,PRP
can,V
be,V
gossiped,V
upon,PSP
and,CC
flattered,V
about,PSP
while,PSP
being,V
an,DT
of,PSP
all,DT
so,R
the,DT
conclusion,N
is,V
the,DT
above,PSP
persons,N
are,PSP
absolutely,R
right,R
Gear,N
up,PRT
back,N
yourself,PRP
and,CC
you,PRP
will,V
be,V
able,J
to,PRT
feel,V
yourself,PRP
stronger,J
than,PSP
before,PSP
while,PSP
moving,V
on,PSP
IT,PRP
MIGHT,V
BE,V
TUFF,V
BUT,PSP
NOT,R
IMPOSSIBLE,N
buddt,N
all,DT
the,DT
best,J
tc,N
,
Pakistani,N
Aaj,R
phir,R
se,PSP
patakhe,N
nai,PRT
phod,N
paaye,V
2nd,SYM
Pakistan,N
Chalo,V
tv,N
hi,PRT
tode,V
lete,V
hai,V
,
Hhaha,G_PRT
,
Songs,N
kaisa,N
Hai,X
,
haha,PRT
,
You,PRP
were,V
her,PRP
boyfriend,N
not,PRT
some,DT
participant,N
in,PSP
a,DT
talent,N
hunt,N
Move,V
on,PSP
buddy,N
she,PRP
is,V
not,PRT
worth,N
it,PRP
,
dad,N
office,N
k,PSP
kaam,N
me,PSP
phasay,J
hue,V
hen,V
tak,PSP
aa,V
jae,V
ge,V
Yaha,PRP
wait,V
hi,PSP
nai,PRT
ho,V
raha,V
,
nope,PRT
wake,V
up,PRT
at,PSP
of,PSP
all,DT
things,N
dinner,N
at,PSP
daya,PRT
kardo,N
plus,V
you,PRP
even,R
born,V
when,R
i,PRP
quit,V
tattling,N
,
Afridi,N
aapko,J
Indians,N
bahut,N
pyar,N
karte,V
hai,V
Pakistanis,N
se,PRP
bhi,V
zyada,N
Now,R
spend,V
some,DT
time,N
with,PSP
them,PRP
in,PSP
the,DT
pavilion,N
,
Just,R
want,V
to,CC
get,V
this,PRP
off,V
my,PRP
chest,N
I,PRP
expressed,V
my,PRP
feelings,N
to,CC
anyone,N
I,PRP
was,V
coordinator,N
of,CC
MI,N
Right,R
from,PSP
the,DT
beginning,N
i,PRP
worked,V
with,PSP
true,J
enthusiasm,N
dedication,N
and,PSP
passion,N
During,PSP
MI,N
OC,X
elections,N
I,PRP
was,V
considered,V
a,DT
very,R
strong,J
candidate,N
for,PSP
CG,X
as,R
people,N
appreciated,V
my,PRP
work,N
a,DT
lot,N
Somehow,R
I,PRP
selected,V
as,R
a,DT
CG,X
member,N
I,PRP
literally,R
cried,V
thebwhole,DT
night,N
when,R
results,N
were,V
declared,V
I,PRP
just,R
want,V
to,CC
ask,V
question,N
is,V
this,PRP
what,PRP
gets,V
for,PSP
true,J
hard,J
work,N
and,PSP
dedication,N
I,PRP
have,V
any,J
regrets,V
regarding,V
working,V
hard,J
for,PSP
MI,N
The,DT
memories,N
I,PRP
have,V
gathered,V
will,V
be,V
cherished,J
for,PSP
life,N
I,PRP
know,V
some,PRP
people,N
in,CC
thebcurrent,X
team,N
who,PRP
give,V
a,DT
fuck,N
about,CC
about,CC
MI,N
Now,R
they,PRP
have,V
become,V
CG,X
members,N
and,PSP
their,DT
job,N
to,CC
make,V
MI,V
happen,V
If,PSP
a,DT
person,N
is,V
sentimental,J
about,CC
something,N
definitely,R
be,V
contributing,V
a,DT
lot,N
more,R
towards,PSP
the,DT
goodwill,N
of,CC
MI,N
Quality,N
of,CC
MI,N
is,V
degrading,J
just,R
because,PSP
of,CC
these,J
people,N
who,PRP
work,V
just,R
for,PSP
the,DT
sake,N
of,CC
PR,X
Anyways,R
always,R
be,V
there,R
whenever,R
MI,N
team,N
needs,V
me,PRP
Best,J
of,CC
luck,N
to,CC
new,J
team,N
MOOD,X
INDIGO,X
Take,V
to,CC
a,DT
higher,J
level,N
this,J
time,N
,
Ap,G_J
suna,G_N
,
I,PRP
liked,V
a,DT
video,N
Don,N
khaike,V
paan,N
banaras,J
wala,PRT
old,J
and,CC
new,J
mix,N
,
nikal,G_J
bhai,G_N
,
Ye,PRP
to,PRT
Palasia,N
bhi,PRT
Pahuch,V
gaye,V
bahut,SYM
mast,J
aur,CC
fast,J
bhag,V
rahe,V
hai,V
Badiya,J
,
I,PRP
was,V
a,DT
I,PRP
remained,V
on,PSP
campus,N
for,PSP
years,N
trying,V
to,CC
get,V
a,DT
B,N
Tech,N
All,DT
I,PRP
can,V
say,V
is,V
that,PRP
graduating,V
from,PSP
college,N
at,PSP
is,V
like,R
leaving,V
the,DT
party,N
at,PSP
,
Has,V
anyone,N
used,V
advanced,J
cogging,V
techniques,N
to,PRT
cheat,V
in,PSP
tests,N
Did,V
you,PRP
use,V
old,J
school,N
methods,N
or,CC
new,J
tech,J
methods,N
Did,V
you,PRP
cog,V
alone,J
or,CC
did,V
you,PRP
have,V
an,DT
accomplice,N
Tell,V
us,PRP
your,DT
story,N
anonymous,J
guarantee,V
,
Didi,G_N
Abhi,G_N
rmto,G_N
akka,G_J
nahi,G_N
hai,G_V
ki,G_PRP
kab,PSP
aaunga,G_N
,
get,V
into,PSP
such,J
complicated,J
issues,N
when,R
you,PRP
have,V
the,DT
balls,N
to,PRT
face,V
the,DT
consequences,N
,
RT,R
Holi,N
hai,V
toh,PRP
khani,V
banti,N
hai,V
Find,V
the,DT
finest,J
Bhaang,V
Kulfi,N
in,PSP
,
Nd,G_J
al,G_N
To,PSP
kec,G_PRP
ne,PSP
allow,G_N
diya,G_N
tumhe,G_V
,
Abhi,G_N
b,G_V
bohot,G_N
kaam,G_N
hain,G_V
,
pooja,G_N
,
jb,PRP
misbah,N
nhi,PRT
khelta,V
to,PRT
team,N
b,PRT
cross,V
nhi,PRT
krti,V
shoib,N
akhtr,N
prsnl,N
horhy,V
hai,V
,
Bhaiyya,G_N
rupees,G_N
mei,G_PRP
,
throughout,PSP
my,PRP
years,N
at,CC
IITB,N
done,V
something,N
very,R
proud,J
of,CC
I,PRP
used,V
to,CC
turn,V
off,V
the,DT
lights,N
in,CC
the,DT
bogs,N
when,R
I,PRP
saw,V
people,N
in,CC
the,DT
cubicles,V
always,R
say,V
something,N
like,R
LIGHTS,N
OUT,PSP
or,PSP
GAME,N
OVER,PSP
before,PSP
I,PRP
would,V
hit,V
the,DT
switch,N
Sorry,J
to,CC
all,DT
who,PRP
were,V
unfortunate,J
enough,R
to,CC
be,V
in,CC
those,PRP
cubicles,V
,
I,PRP
used,V
to,PRT
buy,V
cat,N
toffee,N
regularly,R
before,PSP
I,PRP
came,V
to,PRT
IIT,N
Now,R
I,PRP
despise,V
the,DT
stuff,N
changed,V
my,DT
life,N
,
of,CC
he,PRP
tricks,V
I,PRP
have,V
used,V
several,J
times,N
successfully,R
in,PSP
order,V
to,CC
get,V
an,CC
II,N
instead,R
of,CC
FR,N
or,PSP
XX,E
especially,R
when,R
bunking,V
an,CC
endsem,N
is,V
to,CC
buy,V
ayurvedic,J
Jivodaya,N
Netraprabha,N
eyedrops,N
bunk,V
the,DT
endsem,N
halfway,R
thru,PSP
go,V
to,CC
office,N
when,R
you,PRP
know,V
the,DT
lab,N
sidey,X
or,PSP
the,DT
TA,X
is,V
invigilating,V
put,V
drop,N
of,CC
Netraprabha,X
in,PSP
each,DT
eye,N
and,PSP
enter,V
the,DT
office,N
you,PRP
need,V
to,CC
do,V
this,PRP
real,J
quick,R
By,PSP
this,PRP
time,N
your,DT
eyes,N
will,V
be,V
super,R
red,J
watering,J
and,PSP
dark,J
black,J
tears,N
will,V
be,V
running,V
down,PRT
your,DT
face,N
this,PRP
is,V
when,R
you,PRP
lean,V
on,CC
his,PRP
desk,N
and,PSP
pathetically,R
tell,V
the,DT
prof,N
you,PRP
have,V
acute,J
contagious,J
viral,J
conjunctivitis,N
and,PSP
you,PRP
are,V
very,R
sorry,J
that,PRP
you,PRP
attend,V
the,DT
endsem,N
By,PSP
this,PRP
time,N
your,DT
eyes,N
will,V
be,V
blood,J
red,J
burning,V
and,PSP
tears,N
will,V
be,V
streaming,V
onto,CC
the,DT
desk,N
he,PRP
will,V
jump,V
back,R
in,PSP
fear,N
of,CC
contamination,N
and,PSP
scream,V
at,CC
you,PRP
to,CC
get,V
the,DT
fuck,N
out,PSP
of,CC
his,PRP
office,N
Of,PSP
course,N
you,PRP
need,V
to,CC
do,V
all,DT
this,PRP
in,PSP
less,J
than,PSP
seconds,N
because,PSP
when,R
the,DT
eye,N
drops,N
have,V
finished,V
their,DT
initial,J
burning,V
effect,N
and,PSP
your,DT
eyes,N
now,R
feel,V
cool,J
and,PSP
heavenly,J
peaceful,J
careful,J
the,DT
fucking,J
drops,N
are,V
addictive,J
and,PSP
the,DT
redness,J
goes,V
away,R
I,PRP
have,V
conned,V
profs,X
times,N
with,CC
this,PRP
tactic,N
successfully,R
getting,V
II,N
instead,R
of,CC
XX,X
and,PSP
getting,V
an,CC
entire,J
to,CC
mug,N
at,CC
leisure,N
,
I,PRP
think,V
I,PRP
fell,V
in,CC
with,PSP
a,DT
girl,N
but,PSP
I,PRP
live,V
in,CC
H13,N
Is,V
it,PRP
possible,J
to,PSP
maintain,V
a,DT
long,J
distance,N
relationship,N
,
I,PRP
am,V
really,R
thankful,J
to,PRT
guy,N
name,N
KISHORE,N
who,PRP
works,V
in,PSP
Academic,J
Office,N
I,PRP
think,V
most,R
of,PSP
you,PRP
must,V
be,V
aware,N
of,PSP
him,PRP
the,DT
one,SYM
man,N
army,N
the,DT
unsung,J
hero,N
who,PRP
must,V
have,V
helped,V
majority,N
of,PSP
junta,N
around,PSP
here,R
He,V
helped,V
me,PRP
several,SYM
times,N
with,PSP
registration,N
pain,N
Here,R
is,V
someone,N
who,PRP
ignore,V
you,PRP
and,CC
send,V
you,PRP
to,PRT
somebody,PRP
door,N
He,V
knows,V
more,SYM
rules,N
and,CC
regulations,N
then,R
my,DT
FACAD,N
and,CC
HoD,N
combined,V
regarding,V
registrations,N
,
Lata,G_N
b,G_V
rhi,G_N
thi,G_V
bht,G_V
din,G_V
se,G_PRP
,
Are,G_V
bohot,G_N
bola,G_N
mene,G_V
di,G_V
usko,G_PRP
ki,G_PRP
chal,G_J
Hi,G_N
tiket,G_V
me,G_PRP
ho,G_V
jyga,G_N
bhi,G_N
Bolta,G_N
ke,G_PRP
project,G_V
karega,G_N
,
bharat,N
mata,N
ki,PRP
Jay,N
congrats,N
,
hahaha,PRT
main,J
fire,V
ho,V
raha,V
hu,V
,
Unlike,J
guys,N
who,PRP
can,V
only,R
get,V
it,PRP
off,PRT
one,SYM
way,N
we,PRP
girls,N
can,V
get,V
off,PRT
in,PSP
different,J
ways,N
we,PRP
just,J
need,N
a,DT
bit,CC
of,PSP
friction,X
and,CC
rock,J
back,N
and,CC
forth,R
Sadly,R
there,PRP
are,PSP
no,PRT
handshowers,N
in,PSP
the,DT
hostels,N
here,R
whoever,PRP
designed,V
the,DT
toilet,N
block,V
but,CC
easy,J
to,PRT
rock,J
back,N
and,CC
forth,R
in,PSP
the,DT
liby,N
I,PRP
did,V
that,PRP
once,R
while,PSP
mugging,V
with,PSP
a,DT
classmate,N
He,V
had,V
NO,DT
idea,N
,
ki,PSP
hai,V
goindiago,PRT
,
di,G_V
net,G_N
pack,G_N
Jada,G_N
chahye,G_N
uske,G_N
lye,G_V
na,G_PRT
,
I,PRP
once,R
borrowed,V
a,DT
ruler,N
from,PSP
a,DT
girl,N
in,PSP
my,DT
class,N
used,V
it,PRP
to,PRT
measure,V
my,DT
penis,N
and,CC
returned,V
it,PRP
back,N
to,PRT
her,PRP
,
Fir,G_N
se,G_PRP
assignment,G_V
hai,G_V
ek,G_SYM
or,CC
,
insti,N
politics,N
koi,PRP
nayi,J
baat,V
nahi,PRT
hai,V
bhai,N
my,DT
sympathies,N
wid,PSP
u,PRP
,
of,PSP
us,PRP
get,V
kicks,N
when,R
we,PRP
run,N
in,PSP
camo,J
pants,N
while,PSP
listening,V
to,PRT
a,DT
particular,J
soundtrack,N
we,PRP
like,R
on,PSP
loop,N
been,V
caught,V
by,PSP
guards,N
twice,R
had,V
tough,J
time,N
explaining,V
why,R
we,PRP
were,V
half,N
naked,J
sunning,V
around,PSP
screaming,V
Hannah,N
Selena,N
It,PRP
may,PSP
seem,V
idiotic,J
but,CC
we,PRP
get,V
an,DT
amazing,J
adrenaline,N
rush,N
doing,V
this,PRP
I,PRP
guess,V
it,PRP
is,V
that,PRP
awesome,J
background,J
music,N
,
Won,V
the,DT
toss,V
Elected,V
to,PSP
bat,V
first,J
Come,V
on,PSP
jita,V
do,V
,
Bharat,N
Prabhakar,N
Sai,N
Karthik,N
,
Hate,V
it,PRP
when,R
after,PSP
you,PRP
get,V
dumped,V
they,PRP
give,V
you,PRP
clich,V
d,DT
advice,N
like,R
there,R
are,V
many,J
fish,N
in,PSP
the,DT
well,R
until,PSP
I,PRP
catch,V
my,J
next,R
fish,N
stuck,V
here,R
holding,V
my,J
rod,N
,
I,PRP
bet,V
ur,PRP
uncle,N
appreciated,V
your,DT
collection,N
Uncles,N
are,PSP
human,N
too,R
,
so,R
wot,PRP
was,V
supposed,J
to,PRT
happen,V
next,R
U,PRP
make,V
it,PRP
sound,V
like,R
U,PRP
planted,V
RDX,N
in,PSP
the,DT
lab,N
or,CC
something,N
I,PRP
dont,V
get,V
U,PRP
man,N
,
May,G_V
be,G_V
the,DT
discounts,G_N
are,G_V
less,G_V
,
See,V
the,DT
level,N
of,PSP
people,N
doing,V
phd,N
i,PRP
dnt,V
know,V
wat,PRP
shit,N
they,PRP
will,V
teach,V
to,PSP
students,N
,
like,R
pados,N
ka,PSP
launda,N
agar,CC
aap,PRP
ko,PSP
thoktaa,V
hain,V
aur,CC
aap,PRP
ke,PSP
papa,N
taali,N
bajaatey,V
sabhaash,PRT
beta,N
bahut,SYM
badiya,J
Doh,SYM
aur,CC
maar,V
,
Well,PRT
dear,J
we,PRP
suggest,V
that,PRP
you,PRP
start,V
putting,V
a,DT
marker,N
on,PSP
your,PRP
posts,N
like,PRP
our,DT
pal,N
M2K,V
we,PRP
still,R
have,V
no,DT
clue,N
who,PRP
he,PRP
is,V
that,PRP
way,N
we,PRP
know,V
a,DT
Ed,X
,
Damn,PRT
Haters,N
will,V
hate,V
,
ye,PRP
match,N
se,PSP
pakistan,N
ko,PSP
ye,PRP
khushi,N
hogi,V
ki,PSP
koi,PRP
aur,CC
country,N
bhi,PRT
unki,PRP
hi,PSP
jaise,R
buri,J
tarah,R
se,PSP
haar,N
sakta,V
hai,V
,
Kha,G_N
le,G_V
tu,PSP
b,G_V
Bilkul,G_N
bhai,G_N
Thodi,G_N
or,CC
jada,G_N
c,G_N
bna,G_N
,
near,PSP
Dubai,N
United,N
Arab,N
Emirates,N
,
wake,V
up,PRT
india,N
bahuat,N
accha,J
program,N
hai,V
,
chalo,V
ab,PRP
thoda,J
kaam,N
kar,V
sakte,V
hai,V
subah,N
se,PSP
yahi,PRP
chipke,V
pade,V
hai,V
office,N
me,PSP
bhi,PRT
is,PRP
chakkar,N
me,PSP
lunch,N
bhi,PRT
nahi,PRT
kiya,V
,
He,V
is,V
already,R
pissedOff,V
even,R
before,PSP
getting,V
in,PSP
Wow,PRT
LoL,PRT
,
Vistaar,G_N
se,G_PRP
bolo,G_V
,
bye,G_PRT
,
Hahah,G_PRT
,
Albert,N
Aloysius,N
ahem,PRT
ahem,PRT
,
Yeah,PRT
bro,N
Dont,V
lose,V
hope,N
Believe,V
that,PRP
you,PRP
can,V
fall,V
in,PSP
love,V
again,R
and,CC
with,PSP
a,DT
different,J
persin,N
Once,R
you,PRP
find,V
love,V
again,R
you,PRP
will,V
forget,V
this,PRP
girl,N
,
Nahi,G_N
bol,G_N
ra,PSP
hindi,G_N
,
accha,N
hu,V
bhosadike,N
,
Misbah,N
JSA,R
buzdil,J
ar,PSP
khudgarz,J
kaptan,N
mai,PRP
ne,PSP
kbi,SYM
ni,PRT
daikha,V
shoib,N
akhter,N
,
phir,R
se,PSP
bata,V
raha,V
hu,V
ne,PSP
me,PSP
ke,PSP
to,PSP
kya,PRP
toss,V
bhi,PRT
nahi,PRT
jita,V
hai,V
,
sir,J
kuch,SYM
ho,V
jaye,V
We,PRP
pray,V
u,PRP
all,R
do,V
voodoo,PRT
if,CC
be,V
go,V
get,V
us,PRP
the,DT
,
Shadi,G_N
me,G_PRP
rupye,G_N
dunga,G_N
kanyadaan,G_N
ke,G_PRP
,
Rahul,N
Bhat,N
Aap,PRP
ho,V
confessor,N
,
Kay,PSP
Main,PSP
Nay,PSP
Ko,PSP
Say,PSP
Hara,V
Diya,V
Nay,PSP
Banaye,V
,
Office,N
me,PSP
junior,N
ko,PSP
time,N
dena,N
parta,V
hai,V
isi,PRP
lye,PSP
ghar,N
pe,PSP
kaam,N
karna,N
parta,V
hai,V
,
Kaam,N
bolta,V
hai,V
itni,PRT
si,PSP
baat,V
hai,V
OFFICE,N
mein,PSP
jaati,V
har,R
meri,PRP
raat,N
hai,V
Hardwork,N
ka,PSP
example,N
bada,J
kya,PRP
ho,V
sakta,V
,
btw,PRT
if,PSP
u,PRP
dont,V
have,V
any,DT
experience,V
dont,V
try,V
silly,J
thing,N
like,R
opening,N
startup,N
,
Pata,G_N
I,G_PRP
also,G_R
know,G_V
,
jaaa,G_N
,
abhi,G_N
dinner,G_N
karke,G_N
aata,G_J
hu,G_V
,
yes,PRT
he,V
is,V
helping,V
many,J
students,N
Anyways,PRT
he,V
suppose,V
to,PRT
know,V
more,SYM
rules,N
and,CC
regulation,N
regarding,V
registration,N
than,PSP
FACAD,N
and,CC
HOD,N
combined,V
,
IITB,N
girls,N
please,R
sell,V
your,DT
attitude,N
on,PSP
OLX,N
because,PSP
old,J
and,CC
useless,J
like,R
old,J
furniture,N
,
Whoever,PRP
posted,V
this,PRP
have,V
you,PRP
heard,V
of,PSP
the,DT
saying,V
BHMB,N
Jerry,N
,
Gosh,J
So,PSP
wot,PRP
it,PRP
is,V
With,PSP
all,DT
those,DT
old,J
ladies,N
in,PSP
,
Are,G_V
didi,G_N
,
Are,G_V
Ye,G_PRP
bahutosh,G_N
or,CC
vishal,G_J
jab,G_N
ek,G_PRP
sath,G_N
milte,G_V
hain,G_V
esa,G_N
bada,G_N
hota,G_V
h,G_PRT
uspe,G_N
bhi,G_N
mammi,G_N
mujhe,G_N
bahar,G_N
jaane,G_N
de,G_V
or,CC
b,G_V
nushkil,G_N
Chal,G_V
koi,G_PRP
nhi,G_J
bhai,G_N
,
g,G_N
